cur_bw_cam,cur_bw_hr,cur_bw_dht,cur_delay_cam,cur_delay_hr,cur_delay_dht,action,reward,next_bw_cam,next_bw_hr,next_bw_dht,next_delay_cam,next_delay_hr,next_delay_dht,next_prio_cam,next_prio_hr,next_prio_dht,next_pkt_cam,next_pkt_hr,next_pkt_dht,done
1.969768,1.969768,0.126568,5.0,2.0,5.0,3,2.964,1.969768,1.969768,0.126568,2.7712307897502853,2.746167075087092,3.0428690431570167,1,1,1,240,240,15,False
1.89864,1.899152,0.05368,5.0,2.0,5.0,0,2.9779,1.89864,1.899152,0.05368,2.0570913542475764,1.446879329243151,3.5180974203841604,2,1,0,231,231,6,False
1.89864,1.899152,0.05368,5.0,2.0,5.0,1,2.9746,1.89864,1.899152,0.05368,2.301180839883784,1.7478362994536305,3.2991363608321675,1,2,0,231,231,6,False
1.89864,1.899152,0.05368,5.0,2.0,5.0,2,2.9646,1.89864,1.899152,0.05368,2.57572922623972,2.78037886420086,2.415971046269094,0,1,2,231,231,6,False
1.89864,1.899152,0.05368,5.0,2.0,5.0,3,2.9748,1.89864,1.899152,0.05368,2.930392711794058,1.7606258154955052,1.7004023391851137,1,1,1,231,231,6,False
1.899576,1.900088,0.058424,5.0,2.0,5.0,0,2.9669,1.899576,1.900088,0.058424,2.384919432171059,2.5388463825161027,2.9761139788643987,2,1,0,231,231,7,False
1.899576,1.900088,0.058424,5.0,2.0,5.0,1,2.9814,1.899576,1.900088,0.058424,1.7459523195073086,1.2863785026316634,2.2203173688155813,1,2,0,231,231,7,False
1.899576,1.900088,0.058424,5.0,2.0,5.0,2,2.9668,1.899576,1.900088,0.058424,2.7000348815606294,2.6244671055733155,1.5274688297496757,0,1,2,231,231,7,False
1.899576,1.900088,0.058424,5.0,2.0,5.0,3,2.9774,1.899576,1.900088,0.058424,1.1103214063141613,1.8262606298615567,2.1614651359323087,1,1,1,231,231,7,False
2.105904,2.105392,0.091184,5.0,2.0,5.0,0,2.9624,2.105904,2.105392,0.091184,1.4027734524738849,3.1147966773637625,3.6272281663579817,2,1,0,257,257,11,False
2.105904,2.105392,0.091184,5.0,2.0,5.0,1,2.9758,2.105904,2.105392,0.091184,2.5904418298813185,1.647652126810747,2.5254829752198624,1,2,0,257,257,11,False
2.105904,2.105392,0.091184,5.0,2.0,5.0,2,2.9723,2.105904,2.105392,0.091184,3.2834866804477234,2.0367344757177888,0.7570628594951725,0,1,2,257,257,11,False
2.105904,2.105392,0.091184,5.0,2.0,5.0,3,2.9751,2.105904,2.105392,0.091184,2.62964175767825,1.8188510964365856,1.4727033970162846,1,1,1,257,257,11,False
2.033,2.033,0.190824,5.0,2.0,5.0,0,2.9694,2.033,2.033,0.190824,1.502771137965199,2.5127538365717212,2.4779907679410433,2,1,0,248,248,23,False
2.033,2.033,0.190824,5.0,2.0,5.0,1,2.9774,2.033,2.033,0.190824,2.664370828772525,1.449217086702713,2.788370258660171,1,2,0,248,248,23,False
2.033,2.033,0.190824,5.0,2.0,5.0,2,2.9729,2.033,2.033,0.190824,1.8325715138691923,2.2057733222295224,1.3695427292430338,0,1,2,248,248,23,False
2.033,2.033,0.190824,5.0,2.0,5.0,3,2.9689,2.033,2.033,0.190824,2.285925680361715,2.3944480443888976,2.5357113166955374,1,1,1,248,248,23,False
1.93536,1.93536,0.100856,5.0,2.0,5.0,0,2.974,1.93536,1.93536,0.100856,1.0122725932108774,2.1534364628229987,2.4297401256554387,2,1,0,236,236,12,False
1.93536,1.93536,0.100856,5.0,2.0,5.0,1,2.973,1.93536,1.93536,0.100856,2.088123088142953,1.9364188477631936,3.4762948436473584,1,2,0,236,236,12,False
1.93536,1.93536,0.100856,5.0,2.0,5.0,2,2.9772,1.93536,1.93536,0.100856,3.3659220884435195,1.3616269666458545,2.4339393876409,0,1,2,236,236,12,False
1.93536,1.93536,0.100856,5.0,2.0,5.0,3,2.9778,1.93536,1.93536,0.100856,1.751880381942248,1.559242368226872,3.0653978259951993,1,1,1,236,236,12,False
1.885024,1.885024,0.048992,5.0,2.0,5.0,0,2.9825,1.885024,1.885024,0.048992,0.8445117683097769,1.3125220190054927,2.64685831630994,2,1,0,230,230,5,False
1.885024,1.885024,0.048992,5.0,2.0,5.0,1,2.9758,1.885024,1.885024,0.048992,2.7897731371638876,1.5298044663843333,3.3417669270285892,1,2,0,230,230,5,False
1.885024,1.885024,0.048992,5.0,2.0,5.0,2,2.9799,1.885024,1.885024,0.048992,2.571524639916368,1.369153352323609,1.3116255990733532,0,1,2,230,230,5,False
1.885024,1.885024,0.048992,5.0,2.0,5.0,3,2.9652,1.885024,1.885024,0.048992,2.0657202163996096,2.837650491089364,2.323902831003908,1,1,1,230,230,5,False
1.870888,2.039672,0.02024,5.0,2.0,5.0,0,2.9795,1.870888,2.039672,0.02024,1.8132959594659421,1.3102518615864103,3.8085409256820375,2,1,0,228,248,2,False
1.870888,2.039672,0.02024,5.0,2.0,5.0,1,2.9796,1.870888,2.039672,0.02024,2.665731550423571,1.1836419788934043,3.259456363845286,1,2,0,228,248,2,False
1.870888,2.039672,0.02024,5.0,2.0,5.0,2,2.974,1.870888,2.039672,0.02024,2.881531740739091,1.9325528075539435,0.8993447677053952,0,1,2,228,248,2,False
1.870888,2.039672,0.02024,5.0,2.0,5.0,3,2.9682,1.870888,2.039672,0.02024,1.3766133561125984,2.6938098806542614,2.14334130617366,1,1,1,228,248,2,False
2.155424,1.98664,0.158904,5.0,2.0,5.0,0,2.9804,2.155424,1.98664,0.158904,2.1868728636277783,1.305690167431655,2.212416304773278,2,1,0,263,242,19,False
2.155424,1.98664,0.158904,5.0,2.0,5.0,1,2.981,2.155424,1.98664,0.158904,1.5536078848048833,1.2679509588217042,3.261526238615775,1,2,0,263,242,19,False
2.155424,1.98664,0.158904,5.0,2.0,5.0,2,2.9811,2.155424,1.98664,0.158904,1.8338555934888918,1.3929851097343324,1.325810205679255,0,1,2,263,242,19,False
2.155424,1.98664,0.158904,5.0,2.0,5.0,3,2.977,2.155424,1.98664,0.158904,2.6784240536279804,1.5495132598999295,2.1865217299563273,1,1,1,263,242,19,False
1.933472,1.933472,0.088736,5.0,2.0,5.0,0,2.9669,1.933472,1.933472,0.088736,1.6067227641305108,2.7285831458997896,2.626421103116887,2,1,0,236,236,10,False
1.933472,1.933472,0.088736,5.0,2.0,5.0,1,2.9762,1.933472,1.933472,0.088736,2.5850111964363944,1.4954771292170037,3.6586858469671673,1,2,0,236,236,10,False
1.933472,1.933472,0.088736,5.0,2.0,5.0,2,2.9677,1.933472,1.933472,0.088736,1.5904605412734334,2.823937128110159,0.8749651261768592,0,1,2,236,236,10,False
1.933472,1.933472,0.088736,5.0,2.0,5.0,3,2.9698,1.933472,1.933472,0.088736,1.891080621068754,2.47322664453575,1.6956503136491297,1,1,1,236,236,10,False
4.687472,5.293168,4.3388,5.0,2.0,5.0,0,2.9619,4.687472,5.293168,4.3388,2.039569220072547,3.1274351447483655,2.793976378781788,2,1,0,572,646,529,False
4.687472,5.293168,4.3388,5.0,2.0,5.0,1,2.9824,4.687472,5.293168,4.3388,2.7250988730013104,0.8057119474266725,4.046737313094411,1,2,0,572,646,529,False
4.687472,5.293168,4.3388,5.0,2.0,5.0,2,2.963,4.687472,5.293168,4.3388,2.2106052996631016,3.0537302091140486,2.08775425976633,0,1,2,572,646,529,False
4.687472,5.293168,4.3388,5.0,2.0,5.0,3,2.9748,4.687472,5.293168,4.3388,2.103747939361869,1.9740238349758046,1.2118912665422328,1,1,1,572,646,529,False
4.687472,5.293168,4.3388,5.0,2.0,5.0,0,2.9684,4.687472,5.293168,4.3388,2.172411349549042,2.376353473698626,3.4578080253996735,2,1,0,572,646,529,False
4.687472,5.293168,4.3388,5.0,2.0,5.0,1,2.9737,4.687472,5.293168,4.3388,1.2268168920060136,1.9275916939516755,4.603480296820753,1,2,0,572,646,529,False
4.687472,5.293168,4.3388,5.0,2.0,5.0,2,2.9736,4.687472,5.293168,4.3388,1.7895797905354798,2.0659147858182645,2.189962003038448,0,1,2,572,646,529,False
4.687472,5.293168,4.3388,5.0,2.0,5.0,3,2.9688,4.687472,5.293168,4.3388,1.3902149161557114,2.6354572134289267,2.086818260512914,1,1,1,572,646,529,False
4.350728,5.129024,4.26716,5.0,2.0,5.0,0,2.9626,4.350728,5.129024,4.26716,0.6045606995054695,3.247776726481531,3.692554686944735,2,1,0,531,626,520,False
4.350728,5.129024,4.26716,5.0,2.0,5.0,1,2.9779,4.350728,5.129024,4.26716,1.3458401272077956,1.4818466603092106,4.548605670506334,1,2,0,531,626,520,False
4.350728,5.129024,4.26716,5.0,2.0,5.0,2,2.9707,4.350728,5.129024,4.26716,3.1144751640257105,2.1680201274394215,1.3733065738692867,0,1,2,531,626,520,False
4.350728,5.129024,4.26716,5.0,2.0,5.0,3,2.9662,4.350728,5.129024,4.26716,3.0541470877415975,2.5591336175216624,2.0838293646073165,1,1,1,531,626,520,False
4.157384,4.772296,4.236856,5.0,2.0,5.0,0,2.9617,4.157384,4.772296,4.236856,1.314436368561106,3.1623731520765723,4.034534173982932,2,1,0,507,582,517,False
4.157384,4.772296,4.236856,5.0,2.0,5.0,1,2.9674,4.157384,4.772296,4.236856,2.7205131837397722,2.362871852965319,3.5227383695463104,1,2,0,507,582,517,False
4.157384,4.772296,4.236856,5.0,2.0,5.0,2,2.9641,4.157384,4.772296,4.236856,1.9004738944282997,3.0173910374715467,1.9123470958500042,0,1,2,507,582,517,False
4.157384,4.772296,4.236856,5.0,2.0,5.0,3,2.9704,4.157384,4.772296,4.236856,2.8028868156342335,2.202091911198095,1.994590353026421,1,1,1,507,582,517,False
4.306272,5.0956,4.125536,5.0,2.0,5.0,0,2.9793,4.306272,5.0956,4.125536,1.6403531755276117,1.4742949736097555,2.718503225618351,2,1,0,525,622,503,False
4.306272,5.0956,4.125536,5.0,2.0,5.0,1,2.9782,4.306272,5.0956,4.125536,1.23941167228346,1.4951032619566287,4.333203516264181,1,2,0,525,622,503,False
4.306272,5.0956,4.125536,5.0,2.0,5.0,2,2.9607,4.306272,5.0956,4.125536,2.6846950079148444,3.151389360487567,2.433850235754729,0,1,2,525,622,503,False
4.306272,5.0956,4.125536,5.0,2.0,5.0,3,2.9751,4.306272,5.0956,4.125536,1.4731232193744084,2.0415167110472385,1.4984823032695032,1,1,1,525,622,503,False
4.182872,4.78772,4.360504,5.0,2.0,5.0,0,2.9726,4.182872,4.78772,4.360504,0.6360482349169101,2.2086653359598643,4.027101904241285,2,1,0,510,584,532,False
4.182872,4.78772,4.360504,5.0,2.0,5.0,1,2.9809,4.182872,4.78772,4.360504,1.9792913319178334,1.0487916634482208,4.624789089150777,1,2,0,510,584,532,False
4.182872,4.78772,4.360504,5.0,2.0,5.0,2,2.9776,4.182872,4.78772,4.360504,3.176737656225167,1.5283774493034856,0.7461159045256529,0,1,2,510,584,532,False
4.182872,4.78772,4.360504,5.0,2.0,5.0,3,2.9713,4.182872,4.78772,4.360504,1.699646019346167,2.365725493917071,1.6005810582283475,1,1,1,510,584,532,False
4.084088,5.020024,4.091768,5.0,2.0,5.0,0,2.9738,4.084088,5.020024,4.091768,1.6122744682316033,1.9232892014138911,3.7379098348930793,2,1,0,498,612,499,False
4.084088,5.020024,4.091768,5.0,2.0,5.0,1,2.9857,4.084088,5.020024,4.091768,1.6281149610879642,0.7633307092040116,3.4195169447590104,1,2,0,498,612,499,False
4.084088,5.020024,4.091768,5.0,2.0,5.0,2,2.967,4.084088,5.020024,4.091768,3.272452622541419,2.54924581911138,0.9981276357561044,0,1,2,498,612,499,False
4.084088,5.020024,4.091768,5.0,2.0,5.0,3,2.9662,4.084088,5.020024,4.091768,1.1360802438475217,2.9608088731213513,1.9141287192042824,1,1,1,498,612,499,False
4.160448,4.605376,4.149696,5.0,2.0,5.0,0,2.9764,4.160448,4.605376,4.149696,1.7217630179550927,1.6234118012789192,3.9254090959926193,2,1,0,507,562,506,False
4.160448,4.605376,4.149696,5.0,2.0,5.0,1,2.9809,4.160448,4.605376,4.149696,1.7882015759539427,1.2643539844097835,2.9077465731954586,1,2,0,507,562,506,False
4.160448,4.605376,4.149696,5.0,2.0,5.0,2,2.9783,4.160448,4.605376,4.149696,2.680495219861204,1.3886693890802875,2.459330590304468,0,1,2,507,562,506,False
4.160448,4.605376,4.149696,5.0,2.0,5.0,3,2.9806,4.160448,4.605376,4.149696,2.478836157653367,1.1786630028098009,2.6753928887603626,1,1,1,507,562,506,False
4.189968,5.132048,4.194576,5.0,2.0,5.0,0,2.9681,4.189968,5.132048,4.194576,1.2936225426757222,2.5931672287501684,3.3393189070641203,2,1,0,511,626,512,False
4.189968,5.132048,4.194576,5.0,2.0,5.0,1,2.9783,4.189968,5.132048,4.194576,1.8168414618841315,1.510793882074877,2.9565252884645465,1,2,0,511,626,512,False
4.189968,5.132048,4.194576,5.0,2.0,5.0,2,2.9693,4.189968,5.132048,4.194576,2.5876009868880483,2.4421410503237295,1.0606162787905782,0,1,2,511,626,512,False
4.189968,5.132048,4.194576,5.0,2.0,5.0,3,2.975,4.189968,5.132048,4.194576,1.7046824874075686,1.8992141818184773,2.5534162791692037,1,1,1,511,626,512,False
4.42352,4.86384,4.38848,5.0,2.0,5.0,0,2.9725,4.42352,4.86384,4.38848,1.7717795270821255,2.0559890466963875,3.354602965807386,2,1,0,539,593,535,False
4.42352,4.86384,4.38848,5.0,2.0,5.0,1,2.9717,4.42352,4.86384,4.38848,2.094929815064745,2.084203362111248,3.2392847219703285,1,2,0,539,593,535,False
4.42352,4.86384,4.38848,5.0,2.0,5.0,2,2.9806,4.42352,4.86384,4.38848,1.5131893893285222,1.4731643674124972,1.6195475253700369,0,1,2,539,593,535,False
4.42352,4.86384,4.38848,5.0,2.0,5.0,3,2.9729,4.42352,4.86384,4.38848,2.1181645382504444,2.071992869033933,2.130850750495868,1,1,1,539,593,535,False
4.137688,5.096152,4.177336,5.0,2.0,5.0,0,2.9608,4.137688,5.096152,4.177336,1.9618596969859,3.1721438095649974,3.5450998679400794,2,1,0,505,622,509,False
4.137688,5.096152,4.177336,5.0,2.0,5.0,1,2.9841,4.137688,5.096152,4.177336,2.9619891650860577,0.5496934196846566,4.445610226680167,1,2,0,505,622,509,False
4.137688,5.096152,4.177336,5.0,2.0,5.0,2,2.9626,4.137688,5.096152,4.177336,3.2787179970365736,2.917772257630843,1.6322487060338249,0,1,2,505,622,509,False
4.137688,5.096152,4.177336,5.0,2.0,5.0,3,2.9806,4.137688,5.096152,4.177336,1.9538544527390895,1.3509507338902222,1.9672062910353,1,1,1,505,622,509,False
4.303152,4.734256,4.290864,5.0,2.0,5.0,0,2.9667,4.303152,4.734256,4.290864,2.341943481628591,2.579784034207827,2.8546028329871387,2,1,0,525,577,523,False
4.303152,4.734256,4.290864,5.0,2.0,5.0,1,2.978,4.303152,4.734256,4.290864,2.5473709023134354,1.3122139115991496,3.788716383765961,1,2,0,525,577,523,False
4.303152,4.734256,4.290864,5.0,2.0,5.0,2,2.9607,4.303152,4.734256,4.290864,3.1072619654782754,3.196020507727712,1.1557611238525884,0,1,2,525,577,523,False
4.303152,4.734256,4.290864,5.0,2.0,5.0,3,2.9727,4.303152,4.734256,4.290864,2.623650274891851,2.0056562291082516,2.005010506278871,1,1,1,525,577,523,False
4.286296,5.053784,4.301656,5.0,2.0,5.0,0,2.9675,4.286296,5.053784,4.301656,0.8377701480207635,2.806080964199592,2.8112210173650976,2,1,0,523,616,525,False
4.286296,5.053784,4.301656,5.0,2.0,5.0,1,2.9677,4.286296,5.053784,4.301656,2.614856593246171,2.254131830604233,4.51265359579871,1,2,0,523,616,525,False
4.286296,5.053784,4.301656,5.0,2.0,5.0,2,2.9675,4.286296,5.053784,4.301656,1.7024361406778077,2.793541534530192,1.1281105698226865,0,1,2,523,616,525,False
4.286296,5.053784,4.301656,5.0,2.0,5.0,3,2.9723,4.286296,5.053784,4.301656,2.2594382219767764,2.138560527337448,1.8231602211486895,1,1,1,523,616,525,False
4.092168,4.715784,4.081416,5.0,2.0,5.0,0,2.9753,4.092168,4.715784,4.081416,2.1487544715176314,1.6410112432214785,3.995158452617334,2,1,0,499,575,498,False
4.092168,4.715784,4.081416,5.0,2.0,5.0,1,2.982,4.092168,4.715784,4.081416,1.4502031663185406,1.1528501142696364,3.5584278439015256,1,2,0,499,575,498,False
4.092168,4.715784,4.081416,5.0,2.0,5.0,2,2.9731,4.092168,4.715784,4.081416,2.4464769156996127,2.0514617745429633,1.5057026950092822,0,1,2,499,575,498,False
4.092168,4.715784,4.081416,5.0,2.0,5.0,3,2.975,4.092168,4.715784,4.081416,2.9188424673821114,1.6296533456983975,2.8288229865242833,1,1,1,499,575,498,False
4.092168,4.715784,4.081416,5.0,2.0,5.0,0,2.9737,4.092168,4.715784,4.081416,0.5780333305532923,2.2144128102933207,3.0332785462305463,2,1,0,499,575,498,False
4.092168,4.715784,4.081416,5.0,2.0,5.0,1,2.9813,4.092168,4.715784,4.081416,2.884342041731945,0.9461423893117094,3.480597748243822,1,2,0,499,575,498,False
4.092168,4.715784,4.081416,5.0,2.0,5.0,2,2.9811,4.092168,4.715784,4.081416,2.1475988057504507,1.2798414470335149,1.85451200383349,0,1,2,499,575,498,False
4.092168,4.715784,4.081416,5.0,2.0,5.0,3,2.9808,4.092168,4.715784,4.081416,2.951171029253244,1.137112764361116,1.9060165303850474,1,1,1,499,575,498,False
4.273192,4.865376,4.400064,5.0,2.0,5.0,0,2.9697,4.273192,4.865376,4.400064,1.775636179472162,2.3567869308060745,3.211630823421116,2,1,0,521,593,537,False
4.273192,4.865376,4.400064,5.0,2.0,5.0,1,2.9713,4.273192,4.865376,4.400064,3.067857674249644,1.8208242119292466,4.370160138641179,1,2,0,521,593,537,False
4.273192,4.865376,4.400064,5.0,2.0,5.0,2,2.9732,4.273192,4.865376,4.400064,1.9744543765374034,2.1259410116874933,1.5616670336697125,0,1,2,521,593,537,False
4.273192,4.865376,4.400064,5.0,2.0,5.0,3,2.9728,4.273192,4.865376,4.400064,2.774227154135004,1.951955622533014,2.176725240556633,1,1,1,521,593,537,False
4.257744,5.052048,4.069328,5.0,2.0,5.0,0,2.9778,4.257744,5.052048,4.069328,1.9888495152707613,1.4238855534852737,4.006658215998245,2,1,0,519,616,496,False
4.257744,5.052048,4.069328,5.0,2.0,5.0,1,2.9663,4.257744,5.052048,4.069328,2.3217179611145036,2.4549643166983075,4.54319975495215,1,2,0,519,616,496,False
4.257744,5.052048,4.069328,5.0,2.0,5.0,2,2.9817,4.257744,5.052048,4.069328,1.6427366989472418,1.4056810189859559,0.9779946560447181,0,1,2,519,616,496,False
4.257744,5.052048,4.069328,5.0,2.0,5.0,3,2.9733,4.257744,5.052048,4.069328,3.0671240703528664,1.8886949572024918,1.6879506150517174,1,1,1,519,616,496,False
4.728408,5.374496,4.574808,5.0,2.0,5.0,0,2.9713,4.728408,5.374496,4.574808,2.49433315528017,2.02518996245254,3.4801387677759728,2,1,0,577,656,558,False
4.728408,5.374496,4.574808,5.0,2.0,5.0,1,2.9838,4.728408,5.374496,4.574808,2.7877876071691814,0.7316571561019212,3.3435245366259867,1,2,0,577,656,558,False
4.728408,5.374496,4.574808,5.0,2.0,5.0,2,2.9746,4.728408,5.374496,4.574808,2.2674342815579944,1.98801262554526,0.9907580421764925,0,1,2,577,656,558,False
4.728408,5.374496,4.574808,5.0,2.0,5.0,3,2.9693,4.728408,5.374496,4.574808,1.4643520980764946,2.6011266568002447,1.7181591711688076,1,1,1,577,656,558,False
4.632744,5.554,4.645544,5.0,2.0,5.0,0,2.9686,4.632744,5.554,4.645544,1.1120496380418365,2.522626437773426,3.9404834059625817,2,1,0,565,677,567,False
4.632744,5.554,4.645544,5.0,2.0,5.0,1,2.971,4.632744,5.554,4.645544,1.5625545086815407,2.2570831296856344,3.3083603038198692,1,2,0,565,677,567,False
4.632744,5.554,4.645544,5.0,2.0,5.0,2,2.9779,4.632744,5.554,4.645544,2.374653123985112,1.6374530396900966,0.9963620260028654,0,1,2,565,677,567,False
4.632744,5.554,4.645544,5.0,2.0,5.0,3,2.9661,4.632744,5.554,4.645544,2.6840752101216614,2.540566045463675,3.0844874391521566,1,1,1,565,677,567,False
4.76452,4.912376,4.483432,5.0,2.0,5.0,0,2.9625,4.76452,4.912376,4.483432,0.7862938921602696,3.3131542368593347,2.827206306142739,2,1,0,581,599,547,False
4.76452,4.912376,4.483432,5.0,2.0,5.0,1,2.9708,4.76452,4.912376,4.483432,2.867603787524172,1.8848226098604093,4.592078367160637,1,2,0,581,599,547,False
4.76452,4.912376,4.483432,5.0,2.0,5.0,2,2.9754,4.76452,4.912376,4.483432,1.6560299519703974,1.8944559269842038,2.304791383759075,0,1,2,581,599,547,False
4.76452,4.912376,4.483432,5.0,2.0,5.0,3,2.9754,4.76452,4.912376,4.483432,2.931576634230736,1.6721665036233546,2.027768774099108,1,1,1,581,599,547,False
4.76452,4.912376,4.483432,5.0,2.0,5.0,0,2.9781,4.76452,4.912376,4.483432,1.555664773193173,1.516362044673609,3.6536745096713714,2,1,0,581,599,547,False
4.76452,4.912376,4.483432,5.0,2.0,5.0,1,2.9808,4.76452,4.912376,4.483432,1.897446969763483,1.2337809684331489,3.0525057432335734,1,2,0,581,599,547,False
4.76452,4.912376,4.483432,5.0,2.0,5.0,2,2.9671,4.76452,4.912376,4.483432,2.7804558622531967,2.538604344829981,2.002106034508446,0,1,2,581,599,547,False
4.76452,4.912376,4.483432,5.0,2.0,5.0,3,2.9818,4.76452,4.912376,4.483432,2.442664254556964,1.1679180762358126,1.6138207855400852,1,1,1,581,599,547,False
4.684904,5.27644,4.954968,5.0,2.0,5.0,0,2.9687,4.684904,5.27644,4.954968,1.6442121478818374,2.336418243078207,4.684964737760948,2,1,0,571,644,604,False
4.684904,5.27644,4.954968,5.0,2.0,5.0,1,2.9777,4.684904,5.27644,4.954968,2.9928717726683622,1.323499002542382,3.0727159534132604,1,2,0,571,644,604,False
4.684904,5.27644,4.954968,5.0,2.0,5.0,2,2.9805,4.684904,5.27644,4.954968,1.8980290520020076,1.4342757460638476,1.3358133482153336,0,1,2,571,644,604,False
4.684904,5.27644,4.954968,5.0,2.0,5.0,3,2.9722,4.684904,5.27644,4.954968,3.0941242814933005,1.936543640757644,2.2576189533927353,1,1,1,571,644,604,False
5.20264,5.979856,4.952032,5.0,2.0,5.0,0,2.963,5.20264,5.979856,4.952032,1.3345201883346192,2.9708745395358416,4.639268588763789,2,1,0,635,729,604,False
5.20264,5.979856,4.952032,5.0,2.0,5.0,1,2.9734,5.20264,5.979856,4.952032,2.8288416460121777,1.693587993362395,3.958791246184628,1,2,0,635,729,604,False
5.20264,5.979856,4.952032,5.0,2.0,5.0,2,2.9717,5.20264,5.979856,4.952032,2.9173516919538423,1.9935151116386411,2.5082928429870917,0,1,2,635,729,604,False
5.20264,5.979856,4.952032,5.0,2.0,5.0,3,2.9829,5.20264,5.979856,4.952032,1.6321084416480554,1.1996634437774463,1.846380181470492,1,1,1,635,729,604,False
4.979384,5.654856,4.535992,5.0,2.0,5.0,0,2.9774,4.979384,5.654856,4.535992,1.3935663164777006,1.5539057186574627,4.311692000198299,2,1,0,607,690,553,False
4.979384,5.654856,4.535992,5.0,2.0,5.0,1,2.9842,4.979384,5.654856,4.535992,3.1235879031935045,0.6607875181949014,2.897712088701522,1,2,0,607,690,553,False
4.979384,5.654856,4.535992,5.0,2.0,5.0,2,2.9678,4.979384,5.654856,4.535992,1.7889162891943162,2.614203563458127,2.443208538373048,0,1,2,607,690,553,False
4.979384,5.654856,4.535992,5.0,2.0,5.0,3,2.974,4.979384,5.654856,4.535992,2.0836582681398985,1.9308928459095527,2.5548959363198724,1,1,1,607,690,553,False
5.266696,5.517608,5.259992,5.0,2.0,5.0,0,2.9696,5.266696,5.517608,5.259992,1.4273551834097224,2.4162919763962183,3.4302248239374906,2,1,0,642,673,642,False
5.266696,5.517608,5.259992,5.0,2.0,5.0,1,2.971,5.266696,5.517608,5.259992,2.231628401140614,2.029741032613855,4.232040693240991,1,2,0,642,673,642,False
5.266696,5.517608,5.259992,5.0,2.0,5.0,2,2.9654,5.266696,5.517608,5.259992,2.8064127522745235,2.718602455745209,1.8441612369386806,0,1,2,642,673,642,False
5.266696,5.517608,5.259992,5.0,2.0,5.0,3,2.9814,5.266696,5.517608,5.259992,1.6998824448663394,1.248605986025047,2.716632804976694,1,1,1,642,673,642,False
5.29188,5.772648,4.958672,5.0,2.0,5.0,0,2.9647,5.29188,5.772648,4.958672,2.019697778217395,2.788340615986748,3.390000398675645,2,1,0,645,704,605,False
5.29188,5.772648,4.958672,5.0,2.0,5.0,1,2.9668,5.29188,5.772648,4.958672,3.0347016525529638,2.348507287216467,3.5987010497678975,1,2,0,645,704,605,False
